date,capacity_percent,source
2026-05-30 20:10:17,80.00,windows_win32_charge_fallback
2026-05-30 20:11:19,80.00,windows_win32_charge_fallback
2026-05-30 20:12:20,80.00,windows_win32_charge_fallback
2026-05-30 20:13:21,80.00,windows_win32_charge_fallback
2026-05-30 20:14:22,80.00,windows_win32_charge_fallback
2026-05-30 20:15:24,80.00,windows_win32_charge_fallback
2026-05-30 20:16:25,80.00,windows_win32_charge_fallback
2026-05-30 20:17:26,80.00,windows_win32_charge_fallback
2026-05-30 20:18:27,80.00,windows_win32_charge_fallback
2026-05-30 20:19:29,80.00,windows_win32_charge_fallback
2026-05-30 20:20:30,80.00,windows_win32_charge_fallback
2026-05-30 20:21:31,80.00,windows_win32_charge_fallback
2026-05-30 20:22:32,80.00,windows_win32_charge_fallback
2026-05-30 20:23:34,80.00,windows_win32_charge_fallback
2026-05-30 20:24:35,80.00,windows_win32_charge_fallback
2026-05-30 20:25:36,80.00,windows_win32_charge_fallback
2026-05-30 20:26:37,80.00,windows_win32_charge_fallback
2026-05-30 20:27:39,80.00,windows_win32_charge_fallback
2026-05-30 20:28:40,80.00,windows_win32_charge_fallback
2026-05-30 20:29:41,80.00,windows_win32_charge_fallback
2026-05-30 20:30:42,80.00,windows_win32_charge_fallback
2026-05-30 20:31:44,80.00,windows_win32_charge_fallback
2026-05-30 20:32:45,80.00,windows_win32_charge_fallback
2026-05-30 20:33:46,80.00,windows_win32_charge_fallback
2026-05-30 20:34:47,80.00,windows_win32_charge_fallback
2026-05-30 20:35:49,80.00,windows_win32_charge_fallback
2026-05-30 20:36:50,80.00,windows_win32_charge_fallback
2026-05-30 20:37:51,80.00,windows_win32_charge_fallback
2026-05-30 20:38:52,80.00,windows_win32_charge_fallback
2026-05-30 20:39:54,80.00,windows_win32_charge_fallback
2026-05-30 20:40:55,80.00,windows_win32_charge_fallback
2026-05-30 20:41:56,80.00,windows_win32_charge_fallback
2026-05-30 20:42:57,80.00,windows_win32_charge_fallback
2026-05-30 20:43:59,80.00,windows_win32_charge_fallback
2026-05-30 20:45:00,80.00,windows_win32_charge_fallback
2026-05-30 20:46:01,80.00,windows_win32_charge_fallback
2026-05-30 20:47:02,80.00,windows_win32_charge_fallback
2026-05-30 20:48:04,80.00,windows_win32_charge_fallback
2026-05-30 20:49:05,80.00,windows_win32_charge_fallback
2026-05-30 20:50:06,80.00,windows_win32_charge_fallback
2026-05-30 20:51:07,80.00,windows_win32_charge_fallback
2026-05-30 20:52:09,80.00,windows_win32_charge_fallback
2026-05-30 20:53:10,80.00,windows_win32_charge_fallback
2026-05-30 20:54:11,80.00,windows_win32_charge_fallback
2026-05-30 20:55:13,80.00,windows_win32_charge_fallback
2026-05-30 20:56:14,80.00,windows_win32_charge_fallback
2026-05-30 20:57:15,80.00,windows_win32_charge_fallback
2026-05-30 20:58:16,80.00,windows_win32_charge_fallback
2026-05-30 20:59:18,80.00,windows_win32_charge_fallback
2026-05-30 21:00:19,80.00,windows_win32_charge_fallback
2026-05-30 21:01:20,80.00,windows_win32_charge_fallback
2026-05-30 21:02:21,80.00,windows_win32_charge_fallback
2026-05-30 21:03:23,80.00,windows_win32_charge_fallback
2026-05-30 21:04:24,80.00,windows_win32_charge_fallback
2026-05-30 21:05:25,80.00,windows_win32_charge_fallback
2026-05-30 21:06:26,80.00,windows_win32_charge_fallback
2026-05-30 21:07:28,80.00,windows_win32_charge_fallback
2026-05-30 21:08:29,80.00,windows_win32_charge_fallback
2026-05-30 21:09:30,80.00,windows_win32_charge_fallback
2026-05-30 21:10:31,80.00,windows_win32_charge_fallback
2026-05-30 21:11:33,80.00,windows_win32_charge_fallback
2026-05-30 21:12:34,80.00,windows_win32_charge_fallback
2026-05-30 21:13:35,80.00,windows_win32_charge_fallback
2026-05-30 21:14:36,80.00,windows_win32_charge_fallback
2026-05-30 21:15:38,80.00,windows_win32_charge_fallback
2026-05-30 21:16:39,80.00,windows_win32_charge_fallback
2026-05-30 21:17:40,80.00,windows_win32_charge_fallback
2026-05-30 21:18:41,80.00,windows_win32_charge_fallback
2026-05-30 21:19:43,80.00,windows_win32_charge_fallback
2026-05-30 21:20:44,80.00,windows_win32_charge_fallback
2026-05-30 21:21:45,80.00,windows_win32_charge_fallback
2026-05-30 21:22:46,80.00,windows_win32_charge_fallback
2026-05-30 21:23:48,80.00,windows_win32_charge_fallback
2026-05-30 21:24:49,80.00,windows_win32_charge_fallback
2026-05-30 21:25:50,80.00,windows_win32_charge_fallback
2026-05-30 21:26:52,80.00,windows_win32_charge_fallback
2026-05-30 21:27:53,80.00,windows_win32_charge_fallback
2026-05-30 21:28:54,80.00,windows_win32_charge_fallback
2026-05-30 21:29:55,80.00,windows_win32_charge_fallback
2026-05-30 21:30:57,80.00,windows_win32_charge_fallback
2026-05-30 21:31:58,80.00,windows_win32_charge_fallback
2026-05-30 21:32:59,80.00,windows_win32_charge_fallback
2026-05-30 21:34:00,80.00,windows_win32_charge_fallback
2026-05-30 21:35:02,80.00,windows_win32_charge_fallback
2026-05-30 21:36:03,80.00,windows_win32_charge_fallback
2026-05-30 21:37:04,80.00,windows_win32_charge_fallback
2026-05-30 21:38:05,80.00,windows_win32_charge_fallback
2026-05-30 21:39:07,80.00,windows_win32_charge_fallback
2026-05-30 21:40:08,80.00,windows_win32_charge_fallback
2026-05-30 21:41:09,80.00,windows_win32_charge_fallback
2026-05-30 21:42:10,80.00,windows_win32_charge_fallback
2026-05-30 21:43:12,80.00,windows_win32_charge_fallback
2026-05-30 21:44:13,80.00,windows_win32_charge_fallback
2026-05-30 21:45:14,80.00,windows_win32_charge_fallback
2026-05-30 21:46:15,80.00,windows_win32_charge_fallback
2026-05-30 21:47:17,80.00,windows_win32_charge_fallback
2026-05-30 21:48:18,80.00,windows_win32_charge_fallback
2026-05-30 21:49:19,80.00,windows_win32_charge_fallback
2026-05-30 21:50:20,80.00,windows_win32_charge_fallback
2026-05-30 21:51:22,80.00,windows_win32_charge_fallback
2026-05-30 21:52:23,80.00,windows_win32_charge_fallback
2026-05-30 21:53:24,80.00,windows_win32_charge_fallback
2026-05-30 21:54:25,80.00,windows_win32_charge_fallback
2026-05-30 21:55:27,80.00,windows_win32_charge_fallback
2026-05-30 21:56:28,80.00,windows_win32_charge_fallback
2026-05-30 21:57:29,80.00,windows_win32_charge_fallback
2026-05-30 21:58:31,80.00,windows_win32_charge_fallback
2026-05-30 21:59:32,80.00,windows_win32_charge_fallback
2026-05-30 22:00:33,80.00,windows_win32_charge_fallback
2026-05-30 22:01:34,80.00,windows_win32_charge_fallback
2026-05-30 22:02:36,80.00,windows_win32_charge_fallback
2026-05-30 22:03:37,80.00,windows_win32_charge_fallback
2026-05-30 22:04:38,80.00,windows_win32_charge_fallback
2026-05-30 22:05:39,80.00,windows_win32_charge_fallback
2026-05-30 22:06:41,80.00,windows_win32_charge_fallback
2026-05-30 22:07:42,80.00,windows_win32_charge_fallback
2026-05-30 22:08:43,80.00,windows_win32_charge_fallback
2026-05-30 22:09:44,80.00,windows_win32_charge_fallback
2026-05-30 22:10:46,80.00,windows_win32_charge_fallback
2026-05-30 22:11:47,80.00,windows_win32_charge_fallback
2026-05-30 22:12:48,80.00,windows_win32_charge_fallback
2026-05-30 22:13:49,80.00,windows_win32_charge_fallback
2026-05-30 22:14:51,80.00,windows_win32_charge_fallback
2026-05-30 22:15:52,80.00,windows_win32_charge_fallback
2026-05-30 22:16:53,80.00,windows_win32_charge_fallback
2026-05-30 22:17:54,80.00,windows_win32_charge_fallback
2026-05-30 22:18:56,80.00,windows_win32_charge_fallback
2026-05-30 22:19:57,80.00,windows_win32_charge_fallback
2026-05-30 22:20:58,80.00,windows_win32_charge_fallback
2026-05-30 22:21:59,80.00,windows_win32_charge_fallback
2026-05-30 22:23:01,80.00,windows_win32_charge_fallback
2026-05-30 22:24:02,80.00,windows_win32_charge_fallback
2026-05-30 22:25:03,80.00,windows_win32_charge_fallback
2026-05-30 22:26:04,80.00,windows_win32_charge_fallback
2026-05-30 22:27:06,80.00,windows_win32_charge_fallback
2026-05-30 22:28:07,80.00,windows_win32_charge_fallback
2026-05-30 22:29:08,80.00,windows_win32_charge_fallback
2026-05-30 22:30:09,80.00,windows_win32_charge_fallback
2026-05-30 22:31:11,80.00,windows_win32_charge_fallback
2026-05-30 22:32:12,80.00,windows_win32_charge_fallback
2026-05-30 22:33:13,80.00,windows_win32_charge_fallback
2026-05-30 22:34:14,80.00,windows_win32_charge_fallback
2026-05-30 22:35:16,80.00,windows_win32_charge_fallback
2026-05-30 22:36:17,80.00,windows_win32_charge_fallback
2026-05-30 22:37:18,80.00,windows_win32_charge_fallback
2026-05-30 22:38:19,80.00,windows_win32_charge_fallback
2026-05-30 22:39:21,80.00,windows_win32_charge_fallback
2026-05-30 22:40:22,80.00,windows_win32_charge_fallback
2026-05-30 22:41:23,80.00,windows_win32_charge_fallback
2026-05-30 22:42:25,80.00,windows_win32_charge_fallback
2026-05-30 22:43:27,80.00,windows_win32_charge_fallback
2026-05-30 22:44:28,80.00,windows_win32_charge_fallback
2026-05-30 22:45:29,80.00,windows_win32_charge_fallback
2026-05-30 22:46:30,80.00,windows_win32_charge_fallback
2026-05-30 22:47:32,80.00,windows_win32_charge_fallback
2026-05-30 22:48:33,80.00,windows_win32_charge_fallback
2026-05-30 22:49:34,80.00,windows_win32_charge_fallback
2026-05-30 22:50:35,80.00,windows_win32_charge_fallback
2026-05-30 22:51:37,80.00,windows_win32_charge_fallback
2026-05-30 22:52:38,80.00,windows_win32_charge_fallback
2026-05-30 22:53:39,80.00,windows_win32_charge_fallback
2026-05-30 22:54:40,80.00,windows_win32_charge_fallback
2026-05-30 22:55:42,80.00,windows_win32_charge_fallback
2026-05-30 22:56:43,80.00,windows_win32_charge_fallback
2026-05-30 22:57:44,80.00,windows_win32_charge_fallback
2026-05-30 22:58:45,80.00,windows_win32_charge_fallback
2026-05-30 22:59:47,80.00,windows_win32_charge_fallback
2026-05-30 23:00:48,80.00,windows_win32_charge_fallback
2026-05-30 23:01:49,80.00,windows_win32_charge_fallback
2026-05-30 23:02:50,80.00,windows_win32_charge_fallback
2026-05-30 23:03:52,80.00,windows_win32_charge_fallback
2026-05-30 23:04:53,80.00,windows_win32_charge_fallback
2026-05-30 23:05:54,80.00,windows_win32_charge_fallback
2026-05-30 23:06:55,80.00,windows_win32_charge_fallback
2026-05-30 23:07:57,80.00,windows_win32_charge_fallback
2026-05-30 23:08:58,80.00,windows_win32_charge_fallback
2026-05-30 23:09:59,80.00,windows_win32_charge_fallback
2026-05-30 23:11:00,80.00,windows_win32_charge_fallback
2026-05-30 23:12:02,80.00,windows_win32_charge_fallback
2026-05-30 23:13:03,80.00,windows_win32_charge_fallback
2026-05-30 23:14:04,80.00,windows_win32_charge_fallback
2026-05-30 23:15:05,80.00,windows_win32_charge_fallback
2026-05-30 23:16:07,80.00,windows_win32_charge_fallback
2026-05-30 23:17:08,80.00,windows_win32_charge_fallback
2026-05-30 23:18:09,80.00,windows_win32_charge_fallback
2026-05-30 23:19:10,80.00,windows_win32_charge_fallback
2026-05-30 23:20:12,80.00,windows_win32_charge_fallback
2026-05-30 23:21:13,80.00,windows_win32_charge_fallback
2026-05-30 23:22:14,80.00,windows_win32_charge_fallback
2026-05-30 23:23:15,80.00,windows_win32_charge_fallback
2026-05-30 23:24:17,80.00,windows_win32_charge_fallback
2026-05-30 23:25:18,80.00,windows_win32_charge_fallback
2026-05-30 23:26:19,80.00,windows_win32_charge_fallback
2026-05-30 23:27:20,80.00,windows_win32_charge_fallback
2026-05-30 23:28:22,80.00,windows_win32_charge_fallback
2026-05-30 23:29:23,80.00,windows_win32_charge_fallback
2026-05-30 23:30:24,80.00,windows_win32_charge_fallback
2026-05-30 23:31:25,80.00,windows_win32_charge_fallback
2026-05-30 23:32:27,80.00,windows_win32_charge_fallback
2026-05-30 23:33:28,80.00,windows_win32_charge_fallback
2026-05-30 23:34:29,80.00,windows_win32_charge_fallback
2026-05-30 23:35:30,80.00,windows_win32_charge_fallback
2026-05-30 23:36:32,80.00,windows_win32_charge_fallback
2026-05-30 23:37:33,80.00,windows_win32_charge_fallback
2026-05-30 23:38:34,80.00,windows_win32_charge_fallback
2026-05-30 23:39:35,80.00,windows_win32_charge_fallback
2026-05-30 23:40:37,80.00,windows_win32_charge_fallback
2026-05-30 23:41:38,80.00,windows_win32_charge_fallback
2026-05-30 23:42:39,80.00,windows_win32_charge_fallback
2026-05-30 23:43:40,80.00,windows_win32_charge_fallback
2026-05-30 23:44:42,80.00,windows_win32_charge_fallback
2026-05-30 23:45:43,80.00,windows_win32_charge_fallback
2026-05-30 23:46:44,80.00,windows_win32_charge_fallback
2026-05-30 23:47:45,80.00,windows_win32_charge_fallback
2026-05-30 23:48:47,80.00,windows_win32_charge_fallback
2026-05-30 23:49:48,80.00,windows_win32_charge_fallback
2026-05-30 23:50:49,80.00,windows_win32_charge_fallback
2026-05-30 23:51:50,80.00,windows_win32_charge_fallback
2026-05-30 23:52:52,80.00,windows_win32_charge_fallback
2026-05-30 23:53:53,80.00,windows_win32_charge_fallback
2026-05-30 23:54:54,80.00,windows_win32_charge_fallback
2026-05-30 23:55:55,80.00,windows_win32_charge_fallback
2026-05-30 23:56:57,80.00,windows_win32_charge_fallback
2026-05-30 23:57:58,80.00,windows_win32_charge_fallback
2026-05-30 23:58:59,80.00,windows_win32_charge_fallback
2026-05-31 00:00:00,80.00,windows_win32_charge_fallback
2026-05-31 00:01:02,80.00,windows_win32_charge_fallback
2026-05-31 00:02:03,80.00,windows_win32_charge_fallback
2026-05-31 00:03:04,80.00,windows_win32_charge_fallback
2026-05-31 00:04:05,80.00,windows_win32_charge_fallback
2026-05-31 00:05:07,80.00,windows_win32_charge_fallback
2026-05-31 00:06:08,80.00,windows_win32_charge_fallback
2026-05-31 00:07:09,80.00,windows_win32_charge_fallback
2026-05-31 00:08:10,80.00,windows_win32_charge_fallback
2026-05-31 00:09:12,80.00,windows_win32_charge_fallback
2026-05-31 00:10:13,80.00,windows_win32_charge_fallback
2026-05-31 00:11:14,80.00,windows_win32_charge_fallback
2026-05-31 00:12:15,80.00,windows_win32_charge_fallback
2026-05-31 00:13:17,80.00,windows_win32_charge_fallback
2026-05-31 00:14:18,80.00,windows_win32_charge_fallback
2026-05-31 00:15:19,80.00,windows_win32_charge_fallback
2026-05-31 00:16:20,80.00,windows_win32_charge_fallback
2026-05-31 00:17:21,80.00,windows_win32_charge_fallback
2026-05-31 00:18:23,80.00,windows_win32_charge_fallback
2026-05-31 00:19:24,80.00,windows_win32_charge_fallback
2026-05-31 00:20:25,80.00,windows_win32_charge_fallback
2026-05-31 00:21:26,80.00,windows_win32_charge_fallback
2026-05-31 00:22:28,80.00,windows_win32_charge_fallback
2026-05-31 00:23:29,80.00,windows_win32_charge_fallback
2026-05-31 00:24:30,80.00,windows_win32_charge_fallback
2026-05-31 00:25:31,80.00,windows_win32_charge_fallback
2026-05-31 00:26:33,80.00,windows_win32_charge_fallback
2026-05-31 00:27:34,80.00,windows_win32_charge_fallback
2026-05-31 00:28:35,80.00,windows_win32_charge_fallback
2026-05-31 00:29:36,80.00,windows_win32_charge_fallback
2026-05-31 00:30:38,80.00,windows_win32_charge_fallback
2026-05-31 00:31:39,80.00,windows_win32_charge_fallback
2026-05-31 00:32:40,80.00,windows_win32_charge_fallback
2026-05-31 00:33:41,80.00,windows_win32_charge_fallback
2026-05-31 00:34:43,80.00,windows_win32_charge_fallback
2026-05-31 00:35:44,80.00,windows_win32_charge_fallback
2026-05-31 00:36:45,80.00,windows_win32_charge_fallback
2026-05-31 00:37:46,80.00,windows_win32_charge_fallback
2026-05-31 00:38:48,80.00,windows_win32_charge_fallback
2026-05-31 00:39:49,80.00,windows_win32_charge_fallback
2026-05-31 00:40:50,80.00,windows_win32_charge_fallback
2026-05-31 00:41:51,80.00,windows_win32_charge_fallback
2026-05-31 00:42:52,80.00,windows_win32_charge_fallback
2026-05-31 00:43:54,80.00,windows_win32_charge_fallback
2026-05-31 00:44:55,80.00,windows_win32_charge_fallback
2026-05-31 00:45:56,80.00,windows_win32_charge_fallback
2026-05-31 00:46:58,80.00,windows_win32_charge_fallback
2026-05-31 00:47:59,80.00,windows_win32_charge_fallback
2026-05-31 00:49:00,80.00,windows_win32_charge_fallback
2026-05-31 00:50:01,80.00,windows_win32_charge_fallback
2026-05-31 00:51:02,80.00,windows_win32_charge_fallback
2026-05-31 00:52:04,80.00,windows_win32_charge_fallback
2026-05-31 00:53:05,80.00,windows_win32_charge_fallback
2026-05-31 00:54:06,80.00,windows_win32_charge_fallback
2026-05-31 00:55:07,80.00,windows_win32_charge_fallback
2026-05-31 00:56:09,80.00,windows_win32_charge_fallback
2026-05-31 00:57:10,80.00,windows_win32_charge_fallback
2026-05-31 00:58:11,80.00,windows_win32_charge_fallback
2026-05-31 00:59:12,80.00,windows_win32_charge_fallback
2026-05-31 01:00:14,80.00,windows_win32_charge_fallback
2026-05-31 01:01:15,80.00,windows_win32_charge_fallback
2026-05-31 01:02:16,80.00,windows_win32_charge_fallback
2026-05-31 01:03:17,80.00,windows_win32_charge_fallback
2026-05-31 01:04:18,80.00,windows_win32_charge_fallback
2026-05-31 01:05:20,80.00,windows_win32_charge_fallback
2026-05-31 01:06:21,80.00,windows_win32_charge_fallback
2026-05-31 01:07:22,80.00,windows_win32_charge_fallback
2026-05-31 01:08:23,80.00,windows_win32_charge_fallback
2026-05-31 01:09:25,80.00,windows_win32_charge_fallback
2026-05-31 01:10:26,80.00,windows_win32_charge_fallback
2026-05-31 01:11:27,80.00,windows_win32_charge_fallback
2026-05-31 01:12:28,80.00,windows_win32_charge_fallback
2026-05-31 01:13:30,80.00,windows_win32_charge_fallback
2026-05-31 01:14:31,80.00,windows_win32_charge_fallback
2026-05-31 01:15:32,80.00,windows_win32_charge_fallback
2026-05-31 01:16:34,80.00,windows_win32_charge_fallback
2026-05-31 01:17:35,80.00,windows_win32_charge_fallback
2026-05-31 01:18:36,80.00,windows_win32_charge_fallback
2026-05-31 01:19:37,80.00,windows_win32_charge_fallback
2026-05-31 01:20:39,80.00,windows_win32_charge_fallback
2026-05-31 01:21:40,80.00,windows_win32_charge_fallback
2026-05-31 01:22:41,80.00,windows_win32_charge_fallback
2026-05-31 01:23:42,80.00,windows_win32_charge_fallback
2026-05-31 01:24:43,80.00,windows_win32_charge_fallback
2026-05-31 01:25:45,80.00,windows_win32_charge_fallback
2026-05-31 01:26:46,80.00,windows_win32_charge_fallback
2026-05-31 01:27:47,80.00,windows_win32_charge_fallback
2026-05-31 01:28:48,80.00,windows_win32_charge_fallback
2026-05-31 01:29:50,80.00,windows_win32_charge_fallback
2026-05-31 01:30:51,80.00,windows_win32_charge_fallback
2026-05-31 01:31:52,80.00,windows_win32_charge_fallback
2026-05-31 01:32:54,80.00,windows_win32_charge_fallback
2026-05-31 01:33:55,80.00,windows_win32_charge_fallback
2026-05-31 01:34:56,80.00,windows_win32_charge_fallback
2026-05-31 01:35:57,80.00,windows_win32_charge_fallback
2026-05-31 01:36:59,80.00,windows_win32_charge_fallback
2026-05-31 01:38:00,80.00,windows_win32_charge_fallback
2026-05-31 01:39:01,80.00,windows_win32_charge_fallback
2026-05-31 01:40:02,80.00,windows_win32_charge_fallback
2026-05-31 01:41:04,80.00,windows_win32_charge_fallback
2026-05-31 01:42:05,80.00,windows_win32_charge_fallback
2026-05-31 01:43:06,80.00,windows_win32_charge_fallback
2026-05-31 01:44:08,80.00,windows_win32_charge_fallback
2026-05-31 01:45:09,80.00,windows_win32_charge_fallback
2026-05-31 01:46:10,80.00,windows_win32_charge_fallback
2026-05-31 01:47:11,80.00,windows_win32_charge_fallback
2026-05-31 01:48:13,80.00,windows_win32_charge_fallback
2026-05-31 01:49:14,80.00,windows_win32_charge_fallback
2026-05-31 01:50:15,80.00,windows_win32_charge_fallback
2026-05-31 01:51:16,80.00,windows_win32_charge_fallback
2026-05-31 01:52:18,80.00,windows_win32_charge_fallback
2026-05-31 01:53:19,80.00,windows_win32_charge_fallback
2026-05-31 01:54:20,80.00,windows_win32_charge_fallback
2026-05-31 01:55:21,80.00,windows_win32_charge_fallback
2026-05-31 01:56:23,80.00,windows_win32_charge_fallback
2026-05-31 01:57:24,80.00,windows_win32_charge_fallback
2026-05-31 01:58:25,80.00,windows_win32_charge_fallback
2026-05-31 01:59:27,80.00,windows_win32_charge_fallback
2026-05-31 02:00:28,80.00,windows_win32_charge_fallback
2026-05-31 02:01:29,80.00,windows_win32_charge_fallback
2026-05-31 02:02:30,80.00,windows_win32_charge_fallback
2026-05-31 02:03:32,80.00,windows_win32_charge_fallback
2026-05-31 02:04:33,80.00,windows_win32_charge_fallback
2026-05-31 02:05:34,80.00,windows_win32_charge_fallback
2026-05-31 02:06:35,80.00,windows_win32_charge_fallback
2026-05-31 02:07:37,80.00,windows_win32_charge_fallback
2026-05-31 02:08:38,80.00,windows_win32_charge_fallback
2026-05-31 02:09:39,80.00,windows_win32_charge_fallback
2026-05-31 02:10:40,80.00,windows_win32_charge_fallback
2026-05-31 02:11:42,80.00,windows_win32_charge_fallback
2026-05-31 02:12:43,80.00,windows_win32_charge_fallback
2026-05-31 02:13:44,80.00,windows_win32_charge_fallback
2026-05-31 02:14:45,80.00,windows_win32_charge_fallback
2026-05-31 02:15:46,80.00,windows_win32_charge_fallback
2026-05-31 02:16:48,80.00,windows_win32_charge_fallback
2026-05-31 02:17:49,80.00,windows_win32_charge_fallback
2026-05-31 02:18:50,80.00,windows_win32_charge_fallback
2026-05-31 02:19:52,80.00,windows_win32_charge_fallback
2026-05-31 02:20:53,80.00,windows_win32_charge_fallback
2026-05-31 02:21:54,80.00,windows_win32_charge_fallback
2026-05-31 02:22:55,80.00,windows_win32_charge_fallback
2026-05-31 02:23:57,80.00,windows_win32_charge_fallback
2026-05-31 02:24:58,80.00,windows_win32_charge_fallback
2026-05-31 02:25:59,80.00,windows_win32_charge_fallback
2026-05-31 02:27:00,80.00,windows_win32_charge_fallback
2026-05-31 02:28:02,80.00,windows_win32_charge_fallback
2026-05-31 02:29:03,80.00,windows_win32_charge_fallback
2026-05-31 02:30:04,80.00,windows_win32_charge_fallback
2026-05-31 02:31:05,80.00,windows_win32_charge_fallback
2026-05-31 02:32:07,80.00,windows_win32_charge_fallback
2026-05-31 02:33:08,80.00,windows_win32_charge_fallback
2026-05-31 02:34:09,80.00,windows_win32_charge_fallback
2026-05-31 02:35:10,80.00,windows_win32_charge_fallback
2026-05-31 02:36:11,80.00,windows_win32_charge_fallback
2026-05-31 02:37:13,80.00,windows_win32_charge_fallback
2026-05-31 02:38:14,80.00,windows_win32_charge_fallback
2026-05-31 02:39:15,80.00,windows_win32_charge_fallback
2026-05-31 02:40:17,80.00,windows_win32_charge_fallback
2026-05-31 02:41:18,80.00,windows_win32_charge_fallback
2026-05-31 02:42:19,80.00,windows_win32_charge_fallback
2026-05-31 02:43:20,80.00,windows_win32_charge_fallback
2026-05-31 02:44:22,80.00,windows_win32_charge_fallback
2026-05-31 02:45:23,80.00,windows_win32_charge_fallback
2026-05-31 02:46:24,80.00,windows_win32_charge_fallback
2026-05-31 02:47:25,80.00,windows_win32_charge_fallback
2026-05-31 02:48:27,80.00,windows_win32_charge_fallback
2026-05-31 02:49:28,80.00,windows_win32_charge_fallback
2026-05-31 02:50:29,80.00,windows_win32_charge_fallback
2026-05-31 02:51:31,80.00,windows_win32_charge_fallback
2026-05-31 02:52:32,80.00,windows_win32_charge_fallback
2026-05-31 02:53:33,80.00,windows_win32_charge_fallback
2026-05-31 02:54:34,80.00,windows_win32_charge_fallback
2026-05-31 02:55:36,80.00,windows_win32_charge_fallback
2026-05-31 02:56:37,80.00,windows_win32_charge_fallback
2026-05-31 02:57:38,80.00,windows_win32_charge_fallback
2026-05-31 02:58:39,80.00,windows_win32_charge_fallback
2026-05-31 02:59:41,80.00,windows_win32_charge_fallback
2026-05-31 03:00:42,80.00,windows_win32_charge_fallback
2026-05-31 03:01:43,80.00,windows_win32_charge_fallback
2026-05-31 03:02:44,80.00,windows_win32_charge_fallback
2026-05-31 03:03:46,80.00,windows_win32_charge_fallback
2026-05-31 03:04:47,80.00,windows_win32_charge_fallback
2026-05-31 03:05:48,80.00,windows_win32_charge_fallback
2026-05-31 03:06:49,80.00,windows_win32_charge_fallback
2026-05-31 03:07:51,80.00,windows_win32_charge_fallback
2026-05-31 03:08:52,80.00,windows_win32_charge_fallback
2026-05-31 03:09:53,80.00,windows_win32_charge_fallback
2026-05-31 03:10:54,80.00,windows_win32_charge_fallback
2026-05-31 03:11:56,80.00,windows_win32_charge_fallback
2026-05-31 03:12:57,80.00,windows_win32_charge_fallback
2026-05-31 03:13:58,80.00,windows_win32_charge_fallback
2026-05-31 03:14:59,80.00,windows_win32_charge_fallback
2026-05-31 03:16:01,80.00,windows_win32_charge_fallback
2026-05-31 03:17:02,80.00,windows_win32_charge_fallback
2026-05-31 03:18:03,80.00,windows_win32_charge_fallback
2026-05-31 03:19:04,80.00,windows_win32_charge_fallback
2026-05-31 03:20:06,80.00,windows_win32_charge_fallback
2026-05-31 03:21:07,80.00,windows_win32_charge_fallback
2026-05-31 03:22:08,80.00,windows_win32_charge_fallback
2026-05-31 03:23:09,80.00,windows_win32_charge_fallback
2026-05-31 03:24:11,80.00,windows_win32_charge_fallback
2026-05-31 03:25:12,80.00,windows_win32_charge_fallback
2026-05-31 03:26:13,80.00,windows_win32_charge_fallback
2026-05-31 03:27:14,80.00,windows_win32_charge_fallback
2026-05-31 03:28:16,80.00,windows_win32_charge_fallback
2026-05-31 03:29:17,80.00,windows_win32_charge_fallback
2026-05-31 03:30:18,80.00,windows_win32_charge_fallback
2026-05-31 03:31:19,80.00,windows_win32_charge_fallback
2026-05-31 03:32:21,80.00,windows_win32_charge_fallback
2026-05-31 03:33:22,80.00,windows_win32_charge_fallback
2026-05-31 03:34:23,80.00,windows_win32_charge_fallback
2026-05-31 03:35:24,80.00,windows_win32_charge_fallback
2026-05-31 03:36:26,80.00,windows_win32_charge_fallback
2026-05-31 03:37:27,80.00,windows_win32_charge_fallback
2026-05-31 03:38:28,80.00,windows_win32_charge_fallback
2026-05-31 03:39:29,80.00,windows_win32_charge_fallback
2026-05-31 03:40:31,80.00,windows_win32_charge_fallback
2026-05-31 03:41:32,80.00,windows_win32_charge_fallback
2026-05-31 03:42:33,80.00,windows_win32_charge_fallback
2026-05-31 03:43:34,80.00,windows_win32_charge_fallback
2026-05-31 03:44:36,80.00,windows_win32_charge_fallback
2026-05-31 03:45:37,80.00,windows_win32_charge_fallback
2026-05-31 03:46:38,80.00,windows_win32_charge_fallback
2026-05-31 03:47:40,80.00,windows_win32_charge_fallback
2026-05-31 03:48:41,80.00,windows_win32_charge_fallback
2026-05-31 03:49:42,80.00,windows_win32_charge_fallback
2026-05-31 03:50:43,80.00,windows_win32_charge_fallback
2026-05-31 03:51:45,80.00,windows_win32_charge_fallback
2026-05-31 03:52:46,80.00,windows_win32_charge_fallback
2026-05-31 03:53:47,80.00,windows_win32_charge_fallback
2026-05-31 03:54:48,80.00,windows_win32_charge_fallback
2026-05-31 03:55:50,80.00,windows_win32_charge_fallback
2026-05-31 03:56:51,80.00,windows_win32_charge_fallback
2026-05-31 03:57:52,80.00,windows_win32_charge_fallback
2026-05-31 03:58:53,80.00,windows_win32_charge_fallback
2026-05-31 03:59:55,80.00,windows_win32_charge_fallback
2026-05-31 04:00:56,80.00,windows_win32_charge_fallback
2026-05-31 04:01:57,80.00,windows_win32_charge_fallback
2026-05-31 04:02:58,80.00,windows_win32_charge_fallback
2026-05-31 04:04:00,80.00,windows_win32_charge_fallback
2026-05-31 04:05:01,80.00,windows_win32_charge_fallback
