Test Time / s,Unix Time / s,Voltage / V,Current / A,Cycle Count / 1,Capacity / %,Power / W,Ambient Temperature / degC
45960.0,1760045960,3.857,0.2883,107,94.9009,1.1121,26.8682
46020.0,1760046020,3.8373,0.2789,107,94.8412,1.0703,26.4045
46080.0,1760046080,3.8549,0.3174,107,94.7748,1.2236,27.0176
46140.0,1760046140,3.8242,0.3229,107,95.0033,1.2348,26.5552
46200.0,1760046200,3.8432,0.2777,107,94.9987,1.0671,27.1143
46260.0,1760046260,3.8584,0.2466,107,94.9607,0.9515,27.0924
46320.0,1760046320,3.8373,0.3489,108,94.864,1.3389,26.8354
46380.0,1760046380,3.8346,0.3692,108,94.9432,1.4158,27.0434
46440.0,1760046440,3.8248,0.4103,108,94.8278,1.5695,26.9212
46500.0,1760046500,3.8472,0.3228,108,94.8348,1.2419,26.9356
46560.0,1760046560,3.8279,0.338,108,94.7228,1.2938,26.6627
46620.0,1760046620,3.8351,0.4199,108,94.8338,1.6104,27.0749
46680.0,1760046680,3.8234,0.4068,108,94.7987,1.5555,26.6044
46740.0,1760046740,3.8506,0.3295,109,94.6815,1.2687,26.4976
46800.0,1760046800,3.8469,0.4558,109,94.7735,1.7533,26.9331
46860.0,1760046860,3.8349,0.3575,109,94.7632,1.371,26.8295
46920.0,1760046920,3.8242,0.4159,109,94.9053,1.5904,26.9658
46980.0,1760046980,3.8506,0.5436,109,94.8251,2.0931,26.8765
47040.0,1760047040,3.8311,0.58,109,94.7465,2.222,27.4057
47100.0,1760047100,3.8237,0.4406,109,94.7575,1.6845,26.9421
47160.0,1760047160,3.8169,0.4973,110,94.7333,1.8982,26.995
47220.0,1760047220,3.8278,0.5282,110,94.7057,2.022,27.0057
47280.0,1760047280,3.8192,0.6273,110,94.6276,2.3959,27.2393
47340.0,1760047340,3.8278,0.5256,110,94.6944,2.012,27.0657
47400.0,1760047400,3.8411,0.5383,110,94.6391,2.0677,27.0422
47460.0,1760047460,3.8296,0.6513,110,94.5911,2.4941,27.1846
47520.0,1760047520,3.8375,0.5666,110,94.7244,2.1745,26.5981
47580.0,1760047580,3.8266,0.6329,111,94.7073,2.4217,26.6519
47640.0,1760047640,3.8335,0.5341,111,94.5256,2.0475,26.9084
47700.0,1760047700,3.8527,0.6104,111,94.6513,2.3518,26.9386
47760.0,1760047760,3.8303,0.5469,111,94.7334,2.0947,27.0366
47820.0,1760047820,3.8376,0.5878,111,94.7311,2.2557,26.9509
47880.0,1760047880,3.818,0.693,111,94.7212,2.646,27.1409
47940.0,1760047940,3.8484,0.6589,111,94.635,2.5357,26.7417
48000.0,1760048000,3.828,0.6556,112,94.5572,2.5095,26.9796
48060.0,1760048060,3.8432,0.644,112,94.531,2.4751,26.6979
48120.0,1760048120,3.832,0.6802,112,94.6382,2.6065,27.0661
48180.0,1760048180,3.8393,0.7158,112,94.634,2.7483,26.6353
48240.0,1760048240,3.8402,0.7593,112,94.6997,2.9159,27.1091
48300.0,1760048300,3.8289,0.5881,112,94.6779,2.2516,26.6024
48360.0,1760048360,3.8438,0.6867,112,94.5725,2.6395,26.8922
48420.0,1760048420,3.8248,0.745,113,94.4768,2.8495,27.1884
48480.0,1760048480,3.8406,0.7407,113,94.5441,2.8445,27.0453
48540.0,1760048540,3.8291,0.7741,113,94.5804,2.9641,26.6914
48600.0,1760048600,3.8363,0.7754,113,94.5403,2.9749,26.8811
48660.0,1760048660,3.8281,0.7547,113,94.5037,2.8892,26.6928
48720.0,1760048720,3.8335,0.7513,113,94.5637,2.8803,26.6454
48780.0,1760048780,3.822,0.7729,113,94.4968,2.954,27.0193
48840.0,1760048840,3.8352,0.8499,113,94.4806,3.2594,27.1635
48900.0,1760048900,3.8336,0.7629,114,94.5495,2.9245,27.0642
48960.0,1760048960,3.8275,0.8031,114,94.4862,3.074,27.123
49020.0,1760049020,3.8326,0.822,114,94.5318,3.1506,27.0095
49080.0,1760049080,3.8346,0.8973,114,94.5281,3.4406,27.0117
49140.0,1760049140,3.8266,0.8104,114,94.4091,3.1009,26.7766
49200.0,1760049200,3.8318,0.8792,114,94.4558,3.3689,26.9526
49260.0,1760049260,3.8238,0.8985,114,94.6035,3.4358,26.7863
49320.0,1760049320,3.8564,0.8392,115,94.3897,3.2362,26.8285
49380.0,1760049380,3.8432,0.837,115,94.3076,3.2168,27.0081
49440.0,1760049440,3.8355,0.8361,115,94.3223,3.2067,26.9605
49500.0,1760049500,3.8454,0.8444,115,94.468,3.2471,27.5984
49560.0,1760049560,3.8139,0.9044,115,94.4626,3.4494,26.7589
49620.0,1760049620,3.8082,0.8775,115,94.4453,3.3416,26.9762
49680.0,1760049680,3.8304,0.8817,115,94.5464,3.3772,26.7145
49740.0,1760049740,3.8192,0.8174,116,94.2302,3.1218,26.8651
49800.0,1760049800,3.8319,0.8288,116,94.4704,3.1759,26.8771
49860.0,1760049860,3.8369,0.9876,116,94.5584,3.7893,27.2374
49920.0,1760049920,3.8431,0.8745,116,94.3381,3.361,26.883
49980.0,1760049980,3.823,0.8474,116,94.3929,3.2398,26.9079
50040.0,1760050040,3.8384,0.9602,116,94.3581,3.6858,26.9454
50100.0,1760050100,3.8346,0.905,116,94.3418,3.4705,26.7021
50160.0,1760050160,3.8383,0.9219,117,94.3824,3.5384,26.8604
50220.0,1760050220,3.8305,0.8878,117,94.5178,3.4007,26.8823
50280.0,1760050280,3.8498,0.8803,117,94.5459,3.389,26.9626
50340.0,1760050340,3.8343,0.889,117,94.3673,3.4086,27.0618
50400.0,1760050400,3.8541,0.8293,117,94.542,3.1964,26.8506
50460.0,1760050460,3.8279,0.8948,117,94.3879,3.4253,26.8948
50520.0,1760050520,3.8441,0.9145,117,94.5208,3.5155,26.6122
50580.0,1760050580,3.8355,0.9925,118,94.3686,3.8067,27.1221
50640.0,1760050640,3.8331,0.9043,118,94.3822,3.4661,26.7998
50700.0,1760050700,3.843,0.783,118,94.3966,3.009,26.9869
50760.0,1760050760,3.835,0.8945,118,94.6174,3.4304,27.1855
50820.0,1760050820,3.8107,1.0354,118,94.427,3.9456,26.9929
50880.0,1760050880,3.8062,0.9407,118,94.2982,3.5806,26.7457
50940.0,1760050940,3.8505,0.8556,118,94.4282,3.2944,26.8746
51000.0,1760051000,3.8497,0.9242,119,94.3177,3.5578,26.9982
51060.0,1760051060,3.8565,0.8557,119,94.3035,3.3001,26.8064
51120.0,1760051120,3.8382,0.8231,119,94.4114,3.1593,26.7264
51180.0,1760051180,3.8254,0.8711,119,94.3374,3.3324,26.9861
51240.0,1760051240,3.8344,0.8906,119,94.3534,3.4149,26.9844
51300.0,1760051300,3.8389,0.7896,119,94.3284,3.0313,26.7308
51360.0,1760051360,3.8291,0.8228,119,94.3506,3.1504,26.4917
51420.0,1760051420,3.8559,0.8775,120,94.354,3.3835,26.9536
51480.0,1760051480,3.8612,0.853,120,94.1614,3.2937,26.6854
51540.0,1760051540,3.8449,0.8894,120,94.3662,3.4197,26.907
51600.0,1760051600,3.8396,0.8049,120,94.2308,3.0906,26.8229
51660.0,1760051660,3.8268,0.8971,120,94.1905,3.4332,26.4849
51720.0,1760051720,3.8561,0.7977,120,94.2978,3.0762,26.7956
51780.0,1760051780,3.8417,0.9343,120,94.3058,3.5895,26.9879
51840.0,1760051840,3.838,0.7614,121,94.2403,2.9225,26.8705
51900.0,1760051900,3.8466,0.7874,121,94.359,3.0288,26.7837
51960.0,1760051960,3.8354,0.8575,121,94.1819,3.2887,26.4173
52020.0,1760052020,3.8434,0.9141,121,94.2536,3.5133,27.11
52080.0,1760052080,3.8277,0.8407,121,94.2362,3.2181,26.8746
52140.0,1760052140,3.8536,0.847,121,94.2762,3.2639,26.5533
52200.0,1760052200,3.8421,0.8133,121,94.2991,3.125,26.6062
52260.0,1760052260,3.8545,0.7545,121,94.1932,2.9084,26.7596
52320.0,1760052320,3.8419,0.7745,122,94.3288,2.9757,26.8621
52380.0,1760052380,3.8426,0.7314,122,94.2729,2.8105,26.5908
52440.0,1760052440,3.8314,0.7208,122,94.1136,2.7616,26.8418
52500.0,1760052500,3.8515,0.7973,122,94.1054,3.0708,26.3763
52560.0,1760052560,3.8362,0.7133,122,94.2582,2.7365,26.4561
52620.0,1760052620,3.8404,0.7775,122,94.2387,2.9861,26.3001
52680.0,1760052680,3.8456,0.6883,122,94.2453,2.6471,26.4591
52740.0,1760052740,3.8472,0.7599,123,94.2486,2.9234,26.9945
52800.0,1760052800,3.8294,0.7121,123,94.2662,2.7268,27.0633
52860.0,1760052860,3.8448,0.7981,123,94.3212,3.0684,26.7647
52920.0,1760052920,3.8546,0.7349,123,94.1539,2.8329,26.5368
52980.0,1760052980,3.8432,0.7714,123,94.1463,2.9645,26.6465
53040.0,1760053040,3.8451,0.6624,123,94.15,2.5471,26.6957
53100.0,1760053100,3.8499,0.6934,123,94.2579,2.6696,26.3106
53160.0,1760053160,3.8478,0.6318,124,94.3318,2.431,26.4568
53220.0,1760053220,3.8385,0.6502,124,94.1952,2.4958,26.8705
53280.0,1760053280,3.8479,0.6476,124,94.027,2.4921,26.3698
53340.0,1760053340,3.859,0.6141,124,94.0882,2.3698,26.3999
53400.0,1760053400,3.8392,0.5791,124,94.1554,2.2233,26.522
53460.0,1760053460,3.8465,0.5585,124,94.1749,2.1483,26.5571
53520.0,1760053520,3.8369,0.5013,124,94.1843,1.9235,26.3275
53580.0,1760053580,3.8607,0.5545,125,94.2176,2.1406,26.5081
53640.0,1760053640,3.8506,0.6274,125,94.1871,2.416,26.6705
53700.0,1760053700,3.844,0.5047,125,94.2935,1.9402,26.8409
53760.0,1760053760,3.8531,0.5047,125,94.153,1.9447,26.4213
53820.0,1760053820,3.8405,0.6509,125,94.1356,2.5,26.5532
53880.0,1760053880,3.8431,0.5177,125,94.2405,1.9896,26.7584
53940.0,1760053940,3.8385,0.5536,125,94.0768,2.1248,26.3698
54000.0,1760054000,3.8436,0.5575,126,94.2284,2.1426,26.216
54060.0,1760054060,3.8681,0.5461,126,94.203,2.1125,26.52
54120.0,1760054120,3.8475,0.4244,126,94.1805,1.633,26.586
54180.0,1760054180,3.8606,0.4764,126,94.3169,1.8392,26.4828
54240.0,1760054240,3.8471,0.3943,126,94.1376,1.5169,26.3238
54300.0,1760054300,3.8646,0.5846,126,94.3497,2.2594,26.2042
54360.0,1760054360,3.8462,0.3696,126,94.1643,1.4215,26.3085
54420.0,1760054420,3.8569,0.3838,127,94.0777,1.4803,26.5767
54480.0,1760054480,3.858,0.3709,127,94.183,1.4309,26.0714
54540.0,1760054540,3.8807,0.3347,127,94.0888,1.299,26.2389
54600.0,1760054600,3.8643,0.4637,127,94.1122,1.7919,26.3121
54660.0,1760054660,3.853,0.5036,127,94.2016,1.9403,26.2806
54720.0,1760054720,3.8663,0.345,127,94.2117,1.3338,26.3416
54780.0,1760054780,3.8808,0.2889,127,94.1149,1.1213,26.3346
54840.0,1760054840,3.8442,0.2292,128,94.241,0.881,26.2835
54900.0,1760054900,3.8525,0.3148,128,94.252,1.2129,26.0689
54960.0,1760054960,3.8591,0.2971,128,94.2717,1.1466,25.9198
55020.0,1760055020,3.8574,0.2662,128,94.1965,1.0268,26.2757
55080.0,1760055080,3.859,0.2955,128,94.2605,1.1405,26.1446
55140.0,1760055140,3.8485,0.2899,128,93.9983,1.1156,26.6079
55200.0,1760055200,3.8766,0.2719,128,94.1206,1.0539,26.6018
55260.0,1760055260,3.8486,0.2254,128,94.0739,0.8674,26.5851
55320.0,1760055320,3.8617,0.1716,129,94.15,0.6625,25.955
55380.0,1760055380,3.8743,0.2453,129,94.0919,0.9503,26.3152
55440.0,1760055440,3.8641,0.1979,129,94.1215,0.7649,26.3369
55500.0,1760055500,3.8559,0.227,129,94.2825,0.8752,26.337
55560.0,1760055560,3.8519,0.2073,129,94.1154,0.7984,26.0981
55620.0,1760055620,3.8637,0.0818,129,94.1591,0.3162,26.3239
55680.0,1760055680,3.8586,0.0663,129,94.1045,0.256,26.0553
55740.0,1760055740,3.8688,0.0853,130,94.1261,0.3302,26.0956
55800.0,1760055800,3.8532,0.0553,130,94.1174,0.2133,25.738
55860.0,1760055860,3.876,0.1309,130,94.1497,0.5075,26.2347
55920.0,1760055920,3.8697,0.0957,130,94.2039,0.3704,26.0252
55980.0,1760055980,3.8711,0.1181,130,94.2393,0.4571,26.1879
56040.0,1760056040,3.8836,0.0679,130,94.1291,0.2636,26.1016
56100.0,1760056100,3.8653,0.0434,130,94.1482,0.1678,26.071
56160.0,1760056160,3.8622,0.0779,131,94.0056,0.3009,26.0532
56220.0,1760056220,3.8649,0.0263,131,94.0873,0.1017,26.1784
56280.0,1760056280,3.8693,-0.0089,131,94.1662,-0.0342,25.9673
56340.0,1760056340,3.8707,0.0467,131,94.1568,0.1807,25.7464
56400.0,1760056400,3.8635,-0.0367,131,94.1009,-0.1416,26.1433
56460.0,1760056460,3.8523,-0.0727,131,94.1513,-0.28,25.8967
56520.0,1760056520,3.8672,-0.1144,131,94.1161,-0.4424,25.8273
56580.0,1760056580,3.8772,-0.0524,132,94.1692,-0.2031,25.8383
56640.0,1760056640,3.875,-0.0407,132,94.0926,-0.1577,26.0904
56700.0,1760056700,3.8858,-0.12,132,94.0372,-0.4665,26.0783
56760.0,1760056760,3.8941,-0.0671,132,94.0888,-0.2611,25.6291
56820.0,1760056820,3.8813,-0.2459,132,93.8236,-0.9542,26.1224
56880.0,1760056880,3.8893,-0.165,132,94.0847,-0.6417,26.3688
56940.0,1760056940,3.882,-0.179,132,93.7582,-0.695,26.0565
57000.0,1760057000,3.8926,-0.2281,133,93.9082,-0.8881,26.1536
57060.0,1760057060,3.8954,-0.0873,133,94.0781,-0.3401,26.2833
57120.0,1760057120,3.8868,-0.2245,133,94.076,-0.8724,26.3442
57180.0,1760057180,3.8841,-0.2561,133,93.9406,-0.9948,26.4156
57240.0,1760057240,3.8756,-0.249,133,93.9724,-0.9649,25.6518
57300.0,1760057300,3.8786,-0.3649,133,94.1347,-1.4151,26.6466
57360.0,1760057360,3.8753,-0.3171,133,93.9819,-1.2288,26.3899
57420.0,1760057420,3.8864,-0.2442,134,94.1956,-0.9492,26.6976
57480.0,1760057480,3.8725,-0.3391,134,94.0115,-1.3131,26.1257
57540.0,1760057540,3.8784,-0.3632,134,94.0397,-1.4086,25.9499
57600.0,1760057600,3.8577,-0.2703,134,94.1318,-1.0428,26.2308
57660.0,1760057660,3.8983,-0.2827,134,94.0082,-1.1022,26.1854
57720.0,1760057720,3.8788,-0.3377,134,93.9128,-1.3101,26.4165
57780.0,1760057780,3.8864,-0.4001,134,93.9794,-1.5549,26.5519
57840.0,1760057840,3.8969,-0.403,135,93.9804,-1.5703,26.3231
57900.0,1760057900,3.8852,-0.4447,135,93.8691,-1.7278,26.3272
57960.0,1760057960,3.8975,-0.4677,135,93.9528,-1.8227,26.4996
58020.0,1760058020,3.8708,-0.4835,135,93.9088,-1.8714,26.3579
58080.0,1760058080,3.9083,-0.4753,135,94.037,-1.8577,26.3362
58140.0,1760058140,3.8953,-0.5092,135,93.9606,-1.9835,26.6403
58200.0,1760058200,3.8868,-0.5486,135,93.9299,-2.1322,26.718
58260.0,1760058260,3.8994,-0.4722,135,93.9387,-1.8413,26.6234
58320.0,1760058320,3.874,-0.4841,136,93.9596,-1.8754,26.3842
58380.0,1760058380,3.8834,-0.4233,136,93.9856,-1.6439,25.943
58440.0,1760058440,3.9004,-0.5542,136,93.8507,-2.1614,26.4478
58500.0,1760058500,3.8677,-0.5182,136,93.8418,-2.0041,26.299
58560.0,1760058560,3.8932,-0.5294,136,94.0078,-2.0611,26.4355
58620.0,1760058620,3.8927,-0.5697,136,93.8807,-2.2176,26.3615
58680.0,1760058680,3.9071,-0.5315,136,93.7945,-2.0767,26.463
58740.0,1760058740,3.8727,-0.5416,137,93.9375,-2.0974,26.2695
58800.0,1760058800,3.905,-0.5754,137,93.9331,-2.2471,26.2504
58860.0,1760058860,3.8829,-0.6159,137,93.7676,-2.3913,26.7856
58920.0,1760058920,3.8851,-0.6321,137,93.9023,-2.4557,26.3623
58980.0,1760058980,3.8779,-0.6935,137,93.9366,-2.6894,26.6077
59040.0,1760059040,3.8795,-0.6762,137,93.9015,-2.6233,26.787
59100.0,1760059100,3.8949,-0.6776,137,93.9159,-2.6391,26.7824
59160.0,1760059160,3.8793,-0.7131,138,93.7466,-2.7663,26.7894
59220.0,1760059220,3.8989,-0.6451,138,93.8791,-2.5152,26.6391
59280.0,1760059280,3.8849,-0.6173,138,93.8219,-2.3982,26.7036
59340.0,1760059340,3.8797,-0.7324,138,93.801,-2.8414,26.928
59400.0,1760059400,3.8875,-0.6825,138,93.9026,-2.653,26.7011
59460.0,1760059460,3.8967,-0.7578,138,93.9447,-2.9529,26.3116
59520.0,1760059520,3.891,-0.7306,138,93.9632,-2.8427,26.5542
59580.0,1760059580,3.8943,-0.7589,139,93.918,-2.9554,26.8246
59640.0,1760059640,3.9007,-0.7031,139,93.7972,-2.7427,26.5181
59700.0,1760059700,3.9051,-0.7758,139,93.8273,-3.0296,27.0286
59760.0,1760059760,3.8916,-0.6997,139,93.8535,-2.7231,26.634
59820.0,1760059820,3.8844,-0.7708,139,93.7948,-2.9942,26.7235
59880.0,1760059880,3.8959,-0.799,139,93.7885,-3.1129,26.9569
59940.0,1760059940,3.9004,-0.837,139,93.8368,-3.2647,26.7289
60000.0,1760060000,3.8811,-0.7693,140,93.759,-2.9856,26.7496
60060.0,1760060060,3.8868,-0.7445,140,93.6981,-2.8938,26.8775
60120.0,1760060120,3.889,-0.7828,140,93.716,-3.0441,26.437
60180.0,1760060180,3.8948,-0.6914,140,93.7925,-2.6928,26.6046
60240.0,1760060240,3.8893,-0.7385,140,93.7346,-2.8724,26.8685
60300.0,1760060300,3.9044,-0.8319,140,93.7541,-3.2479,26.7938
60360.0,1760060360,3.8817,-0.8386,140,93.773,-3.2553,27.0829
60420.0,1760060420,3.8818,-0.8052,141,93.6818,-3.1258,26.451
60480.0,1760060480,3.895,-0.8764,141,93.7647,-3.4135,26.4886
60540.0,1760060540,3.8967,-0.7817,141,93.7268,-3.0461,26.9083
60600.0,1760060600,3.8836,-0.8272,141,93.59,-3.2126,26.9675
60660.0,1760060660,3.8934,-0.8375,141,93.7963,-3.2609,26.7676
60720.0,1760060720,3.8949,-0.8208,141,93.6331,-3.1971,26.8766
60780.0,1760060780,3.8948,-0.7736,141,93.5329,-3.0131,26.9115
60840.0,1760060840,3.9008,-0.8556,142,93.5737,-3.3373,26.669
60900.0,1760060900,3.8929,-0.8739,142,93.5677,-3.4018,26.7089
60960.0,1760060960,3.9149,-0.7966,142,93.6455,-3.1187,26.8302
61020.0,1760061020,3.9052,-0.8273,142,93.6114,-3.2307,27.0016
61080.0,1760061080,3.8924,-0.8951,142,93.5983,-3.484,26.6457
61140.0,1760061140,3.902,-0.8819,142,93.6667,-3.4411,26.8328
61200.0,1760061200,3.9025,-0.8752,142,93.6361,-3.4156,26.8222
61260.0,1760061260,3.9136,-0.8695,142,93.626,-3.403,26.9542
61320.0,1760061320,3.8957,-0.9578,143,93.6252,-3.7314,26.9436
61380.0,1760061380,3.9096,-0.9692,143,93.6334,-3.7894,26.8495
61440.0,1760061440,3.9015,-0.9383,143,93.4072,-3.661,27.1879
61500.0,1760061500,3.9169,-0.9438,143,93.5383,-3.6969,26.839
61560.0,1760061560,3.9144,-0.9291,143,93.3847,-3.637,26.881
61620.0,1760061620,3.9045,-0.8663,143,93.5535,-3.3826,26.5753
61680.0,1760061680,3.9001,-0.9074,143,93.5418,-3.5389,26.7881
61740.0,1760061740,3.9084,-0.8897,144,93.6174,-3.4774,27.0244
61800.0,1760061800,3.9017,-0.9611,144,93.6202,-3.75,27.0469
61860.0,1760061860,3.9201,-0.9231,144,93.5329,-3.6186,27.0768
61920.0,1760061920,3.904,-0.8705,144,93.4681,-3.3984,27.0296
61980.0,1760061980,3.8997,-0.8697,144,93.5383,-3.3916,27.3409
62040.0,1760062040,3.8989,-0.935,144,93.4487,-3.6456,26.8308
62100.0,1760062100,3.8918,-0.8898,144,93.4822,-3.4629,26.625
62160.0,1760062160,3.91,-0.7868,145,93.5525,-3.0763,26.6611
62220.0,1760062220,3.8957,-0.8962,145,93.4204,-3.4913,26.8229
62280.0,1760062280,3.9156,-0.9283,145,93.5207,-3.6349,26.7993
62340.0,1760062340,3.8918,-0.9004,145,93.5018,-3.5042,26.9955
62400.0,1760062400,3.9055,-0.885,145,93.3625,-3.4562,27.2198
62460.0,1760062460,3.9166,-0.8947,145,93.5081,-3.5042,27.29
62520.0,1760062520,3.8836,-0.8861,145,93.4773,-3.441,27.0811
62580.0,1760062580,3.9251,-0.9537,146,93.4208,-3.7436,27.4677
62640.0,1760062640,3.9005,-0.9265,146,93.3429,-3.614,26.9515
62700.0,1760062700,3.9062,-0.8825,146,93.3264,-3.4471,26.6662
62760.0,1760062760,3.9107,-0.8796,146,93.3433,-3.4399,27.2063
62820.0,1760062820,3.9128,-0.8958,146,93.421,-3.5049,26.6461
62880.0,1760062880,3.9077,-0.8722,146,93.2923,-3.4082,26.8492
62940.0,1760062940,3.9156,-0.8559,146,93.395,-3.3513,27.0966
63000.0,1760063000,3.9102,-0.8098,147,93.2518,-3.1666,26.9406
63060.0,1760063060,3.9231,-0.8544,147,93.3261,-3.3519,26.964
63120.0,1760063120,3.9109,-0.8244,147,93.3424,-3.2241,26.7475
63180.0,1760063180,3.9264,-0.8661,147,93.5204,-3.4005,27.0203
63240.0,1760063240,3.9142,-0.8048,147,93.2059,-3.1502,27.1798
63300.0,1760063300,3.8884,-0.8088,147,93.425,-3.145,26.9918
63360.0,1760063360,3.932,-0.7783,147,93.3105,-3.0602,26.803
63420.0,1760063420,3.9003,-0.7796,148,93.3226,-3.0408,26.7263
63480.0,1760063480,3.9209,-0.7793,148,93.2905,-3.0558,26.8194
63540.0,1760063540,3.9064,-0.807,148,93.3078,-3.1524,27.0876
63600.0,1760063600,3.9165,-0.7829,148,93.2512,-3.0661,27.0644
63660.0,1760063660,3.8997,-0.7347,148,93.3711,-2.8653,26.8029
63720.0,1760063720,3.9121,-0.8131,148,93.2096,-3.181,26.5895
63780.0,1760063780,3.9039,-0.8043,148,93.328,-3.14,27.1145
63840.0,1760063840,3.9215,-0.756,149,93.1772,-2.9647,26.8182
63900.0,1760063900,3.9104,-0.7362,149,93.2153,-2.879,27.1258
63960.0,1760063960,3.9149,-0.79,149,93.1258,-3.0926,26.8858
64020.0,1760064020,3.8845,-0.744,149,93.2393,-2.8901,26.8088
64080.0,1760064080,3.9057,-0.7363,149,93.3099,-2.8757,27.0369
64140.0,1760064140,3.91,-0.8335,149,93.1796,-3.2588,27.5617
64200.0,1760064200,3.908,-0.7246,149,93.1615,-2.8317,27.1591
64260.0,1760064260,3.915,-0.7122,149,93.0796,-2.7882,27.0329
64320.0,1760064320,3.902,-0.7028,150,93.1419,-2.7425,27.0762
64380.0,1760064380,3.9056,-0.6143,150,93.0244,-2.3994,26.5898
64440.0,1760064440,3.9171,-0.7361,150,93.0704,-2.8832,26.8192
64500.0,1760064500,3.8829,-0.7064,150,93.1532,-2.743,26.5242
64560.0,1760064560,3.912,-0.7856,150,93.2322,-3.0731,27.4421
64620.0,1760064620,3.9033,-0.6686,150,93.3431,-2.6096,27.3145
64680.0,1760064680,3.8961,-0.6537,150,93.0632,-2.5468,27.0822
64740.0,1760064740,3.9093,-0.6486,151,93.2167,-2.5355,27.0332
64800.0,1760064800,3.9176,-0.5567,151,93.1132,-2.1811,26.6289
64860.0,1760064860,3.9155,-0.5579,151,93.0734,-2.1846,26.903
64920.0,1760064920,3.9039,-0.5858,151,93.112,-2.2868,27.3343
64980.0,1760064980,3.9137,-0.5967,151,93.0742,-2.3354,27.0176
65040.0,1760065040,3.9136,-0.5152,151,93.0701,-2.0164,26.8199
65100.0,1760065100,3.9037,-0.5557,151,93.0206,-2.1694,26.6204
65160.0,1760065160,3.8971,-0.5837,152,92.9334,-2.2748,27.2773
65220.0,1760065220,3.8975,-0.6165,152,92.9139,-2.4028,27.0203
65280.0,1760065280,3.913,-0.5405,152,93.0818,-2.1149,26.6291
65340.0,1760065340,3.9037,-0.4683,152,92.9996,-1.8281,26.7447
65400.0,1760065400,3.8934,-0.3797,152,92.9662,-1.4781,26.6101
65460.0,1760065460,3.8871,-0.4777,152,93.0069,-1.8569,26.9247
65520.0,1760065520,3.9124,-0.5062,152,93.0621,-1.9806,27.0224
65580.0,1760065580,3.8982,-0.5143,153,93.0054,-2.0048,26.8938
65640.0,1760065640,3.9065,-0.4143,153,92.9309,-1.6187,27.0771
65700.0,1760065700,3.9162,-0.517,153,93.074,-2.0246,27.0267
65760.0,1760065760,3.8907,-0.3879,153,93.0947,-1.5092,27.1273
65820.0,1760065820,3.9027,-0.3611,153,93.0005,-1.4093,26.8292
65880.0,1760065880,3.9015,-0.3666,153,93.0315,-1.4303,27.5213
65940.0,1760065940,3.9069,-0.3858,153,93.0457,-1.5071,26.822
66000.0,1760066000,3.9153,-0.3328,154,93.0295,-1.3028,26.7191
66060.0,1760066060,3.8892,-0.3386,154,92.981,-1.3168,26.7066
66120.0,1760066120,3.908,-0.3721,154,92.9727,-1.4541,26.9038
66180.0,1760066180,3.9123,-0.2266,154,92.9593,-0.8865,26.4931
66240.0,1760066240,3.8993,-0.3225,154,92.8229,-1.2577,26.9802
66300.0,1760066300,3.9003,-0.2519,154,92.9598,-0.9826,26.4912
66360.0,1760066360,3.9048,-0.3973,154,92.7884,-1.5515,27.0285
66420.0,1760066420,3.9041,-0.1982,155,92.8265,-0.7738,26.5741
66480.0,1760066480,3.9071,-0.1741,155,92.9876,-0.6803,26.7565
66540.0,1760066540,3.9064,-0.2315,155,92.9438,-0.9044,27.0072
66600.0,1760066600,3.891,-0.1905,155,92.9889,-0.7411,27.3219
66660.0,1760066660,3.9098,-0.1758,155,92.8416,-0.6874,26.6415
66720.0,1760066720,3.911,-0.2212,155,92.7647,-0.865,26.871
66780.0,1760066780,3.9013,-0.1469,155,92.8312,-0.5731,26.7047
66840.0,1760066840,3.8844,-0.1999,156,92.8522,-0.7763,26.7256
66900.0,1760066900,3.8979,-0.175,156,92.844,-0.6821,26.7445
66960.0,1760066960,3.9011,-0.0733,156,92.9221,-0.286,26.9788
67020.0,1760067020,3.8869,-0.066,156,92.7963,-0.2564,26.7184
67080.0,1760067080,3.8947,-0.135,156,92.8472,-0.526,27.3291
67140.0,1760067140,3.8834,-0.1214,156,92.7339,-0.4715,26.9595
67200.0,1760067200,3.9039,-0.102,156,92.843,-0.3981,26.6667
67260.0,1760067260,3.899,-0.018,156,92.8013,-0.0702,26.7362
67320.0,1760067320,3.8803,-0.0896,157,92.7352,-0.3476,26.7145
67380.0,1760067380,3.9002,-0.0067,157,92.7705,-0.026,26.9766
67440.0,1760067440,3.8958,0.0279,157,92.7689,0.1087,26.5139
67500.0,1760067500,3.9012,0.0012,157,92.7564,0.0049,26.5603
67560.0,1760067560,3.8926,0.0712,157,92.9141,0.2773,26.7743
67620.0,1760067620,3.8875,0.0206,157,92.7589,0.0801,26.9969
67680.0,1760067680,3.8874,0.0402,157,92.7418,0.1562,27.1308
67740.0,1760067740,3.8887,0.0171,158,92.5881,0.0664,27.1501
67800.0,1760067800,3.8944,0.1318,158,92.679,0.5134,27.08
67860.0,1760067860,3.8956,0.0577,158,92.7243,0.2246,26.9064
67920.0,1760067920,3.8917,0.1285,158,92.6852,0.4999,27.1469
67980.0,1760067980,3.8899,0.1224,158,92.8455,0.4759,26.7626
68040.0,1760068040,3.8897,0.0882,158,92.7166,0.3431,26.6036
68100.0,1760068100,3.9185,0.1253,158,92.8279,0.4908,27.0979
68160.0,1760068160,3.8849,0.2397,159,92.7248,0.9312,26.9095
